Game_id,Date,HomeTeam,HomeRank,AwayTeam,AwayRank,Wins_Home,Losses_Home,Win Percent,Wins_Visitor,Losses_Visitor,Visitor Win Percentage
400587274,2014-12-23,BYU,NR,UMass,NR,10,3,[0.7692307692307693],6,6,[0.5]
400591144,2014-12-23,Hofstra,NR,La Salle,NR,7,4,[0.6363636363636364],7,5,[0.5833333333333334]
400750095,2014-12-23,Colorado,NR,G Washington,NR,7,4,[0.6363636363636364],8,3,[0.7272727272727273]
400591145,2014-12-23,Wright State,NR,George Mason,NR,8,5,[0.6153846153846154],5,6,[0.45454545454545453]
400750235,2014-12-25,Wichita State,11,G Washington,NR,10,2,[0.8333333333333334],9,3,[0.75]
400591146,2014-12-28,Duquesne,NR,MD-E Shore,NR,4,6,[0.4],7,8,[0.4666666666666667]
400591147,2014-12-28,Fordham,NR,Howard,NR,4,6,[0.4],7,8,[0.4666666666666667]
400591148,2014-12-29,VCU,NR,Cleveland State,NR,10,3,[0.7692307692307693],6,8,[0.42857142857142855]
400586946,2014-12-29,Denver,NR,Saint Joe's,NR,6,7,[0.46153846153846156],6,5,[0.5454545454545454]
400586213,2014-12-30,UMass,NR,Iona,NR,7,6,[0.5384615384615384],8,5,[0.6153846153846154]
400590778,2014-12-30,Duquesne,NR,UT-Rio Grande,NR,5,6,[0.45454545454545453],5,8,[0.38461538461538464]
400591149,2014-12-30,G Washington,NR,VMI,NR,10,3,[0.7692307692307693],5,8,[0.38461538461538464]
400591150,2014-12-30,Delaware,NR,St Bonaventure,NR,1,10,[0.09090909090909091],7,4,[0.6363636363636364]
400591151,2014-12-30,La Salle,NR,Penn,NR,8,5,[0.6153846153846154],3,7,[0.3]
400591154,2014-12-31,Fordham,NR,S Carolina St,NR,5,6,[0.45454545454545453],4,11,[0.26666666666666666]
400591155,2014-12-31,URI,NR,Brown,NR,8,3,[0.7272727272727273],7,7,[0.5]
400591156,2014-12-31,Richmond,NR,Northeastern,NR,7,6,[0.5384615384615384],8,4,[0.6666666666666666]
400585775,2014-12-31,Oklahoma,18,George Mason,NR,9,3,[0.75],5,7,[0.4166666666666667]
400591157,2015-01-03,Dayton,NR,Duquesne,NR,11,2,[0.8461538461538461],5,7,[0.4166666666666667]
400599613,2015-01-03,Saint Joe's,NR,G Washington,NR,6,6,[0.5],11,3,[0.7857142857142857]
400599785,2015-01-03,Saint Louis,NR,URI,NR,8,6,[0.5714285714285714],9,3,[0.75]
400599776,2015-01-03,UMass,NR,St Bonaventure,NR,7,7,[0.5],8,4,[0.6666666666666666]
400591158,2015-01-03,Davidson,NR,Richmond,NR,10,2,[0.8333333333333334],7,7,[0.5]
400599600,2015-01-03,George Mason,NR,La Salle,NR,6,7,[0.46153846153846156],8,6,[0.5714285714285714]
400591159,2015-01-04,Fordham,NR,VCU,NR,5,7,[0.4166666666666667],11,3,[0.7857142857142857]
400599614,2015-01-06,G Washington,NR,Saint Louis,NR,12,3,[0.8],8,7,[0.5333333333333333]
400591160,2015-01-07,VCU,20,Davidson,NR,12,3,[0.8],10,3,[0.7692307692307693]
400591161,2015-01-07,URI,NR,Fordham,NR,10,3,[0.7692307692307693],5,8,[0.38461538461538464]
400591162,2015-01-07,Duquesne,NR,Saint Joe's,NR,6,7,[0.46153846153846156],6,7,[0.46153846153846156]
400599726,2015-01-07,La Salle,NR,UMass,NR,8,7,[0.5333333333333333],8,7,[0.5333333333333333]
400591163,2015-01-08,St Bonaventure,NR,Dayton,NR,8,5,[0.6153846153846154],12,2,[0.8571428571428571]
400599615,2015-01-10,La Salle,NR,G Washington,NR,9,7,[0.5625],12,4,[0.75]
400591164,2015-01-10,Duquesne,NR,URI,NR,6,8,[0.42857142857142855],11,3,[0.7857142857142857]
400599907,2015-01-10,VCU,20,Saint Joe's,NR,13,3,[0.8125],6,8,[0.42857142857142855]
400591165,2015-01-10,Fordham,NR,Dayton,NR,5,9,[0.35714285714285715],13,2,[0.8666666666666667]
400591166,2015-01-10,Davidson,NR,Saint Louis,NR,11,3,[0.7857142857142857],8,8,[0.5]
400599602,2015-01-11,George Mason,NR,UMass,NR,6,9,[0.4],9,7,[0.5625]
400599793,2015-01-11,Richmond,NR,St Bonaventure,NR,9,7,[0.5625],8,6,[0.5714285714285714]
400599786,2015-01-13,URI,NR,VCU,17,11,4,[0.7333333333333333],14,3,[0.8235294117647058]
400591169,2015-01-14,Dayton,NR,La Salle,NR,14,2,[0.875],9,8,[0.5294117647058824]
400591170,2015-01-14,Saint Joe's,NR,Fordham,NR,7,8,[0.4666666666666667],5,10,[0.3333333333333333]
400591171,2015-01-14,UMass,NR,Davidson,NR,9,8,[0.5294117647058824],12,3,[0.8]
400591168,2015-01-14,Saint Louis,NR,Duquesne,NR,9,8,[0.5294117647058824],6,9,[0.4]
400596121,2015-01-15,G Washington,NR,Richmond,NR,13,4,[0.7647058823529411],9,8,[0.5294117647058824]
400591172,2015-01-17,Dayton,NR,Saint Louis,NR,15,2,[0.8823529411764706],9,9,[0.5]
400591174,2015-01-17,Duquesne,NR,VCU,17,6,10,[0.375],15,3,[0.8333333333333334]
400591173,2015-01-17,La Salle,NR,Fordham,NR,10,8,[0.5555555555555556],5,11,[0.3125]
400599777,2015-01-17,UMass,NR,URI,NR,10,8,[0.5555555555555556],11,5,[0.6875]
400599604,2015-01-17,G Washington,NR,George Mason,NR,14,4,[0.7777777777777778],6,11,[0.35294117647058826]
400591175,2015-01-17,Richmond,NR,Davidson,NR,10,8,[0.5555555555555556],12,4,[0.75]
400599927,2015-01-18,St Bonaventure,NR,Saint Joe's,NR,10,6,[0.625],7,9,[0.4375]
400591176,2015-01-20,Davidson,NR,Dayton,22,13,4,[0.7647058823529411],15,3,[0.8333333333333334]
400591177,2015-01-22,Fordham,NR,G Washington,NR,5,12,[0.29411764705882354],15,4,[0.7894736842105263]
400591178,2015-01-22,Duquesne,NR,St Bonaventure,NR,6,11,[0.35294117647058826],11,6,[0.6470588235294118]
400599767,2015-01-22,URI,NR,La Salle,NR,12,5,[0.7058823529411765],10,9,[0.5263157894736842]
400599947,2015-01-23,Saint Louis,NR,VCU,16,9,10,[0.47368421052631576],16,3,[0.8421052631578947]
400591180,2015-01-24,G Washington,NR,Duquesne,NR,16,4,[0.8],6,12,[0.3333333333333333]
400591182,2015-01-24,Dayton,22,Richmond,NR,16,3,[0.8421052631578947],10,9,[0.5263157894736842]
400591179,2015-01-24,George Mason,NR,Davidson,NR,6,12,[0.3333333333333333],14,4,[0.7777777777777778]
400591181,2015-01-24,Saint Joe's,NR,Penn,NR,8,10,[0.4444444444444444],5,10,[0.3333333333333333]
400599616,2015-01-27,VCU,14,G Washington,NR,17,3,[0.85],16,5,[0.7619047619047619]
400599768,2015-01-27,La Salle,NR,Saint Joe's,NR,11,9,[0.55],8,11,[0.42105263157894735]
400591183,2015-01-28,Fordham,NR,URI,NR,5,13,[0.2777777777777778],14,5,[0.7368421052631579]
400591184,2015-01-28,Richmond,NR,Duquesne,NR,11,9,[0.55],6,13,[0.3157894736842105]
400591185,2015-01-29,UMass,NR,Dayton,NR,11,9,[0.55],16,4,[0.8]
400599605,2015-01-29,George Mason,NR,Saint Louis,NR,7,12,[0.3684210526315789],9,11,[0.45]
400591186,2015-01-31,Saint Joe's,NR,Davidson,NR,9,11,[0.45],14,5,[0.7368421052631579]
400599794,2015-01-31,VCU,14,Richmond,NR,17,4,[0.8095238095238095],12,9,[0.5714285714285714]
400599670,2015-01-31,URI,NR,G Washington,NR,15,5,[0.75],16,6,[0.7272727272727273]
400599779,2015-01-31,Saint Louis,NR,UMass,NR,9,12,[0.42857142857142855],12,9,[0.5714285714285714]
400591187,2015-01-31,Duquesne,NR,George Mason,NR,7,13,[0.35],7,13,[0.35]
400599769,2015-01-31,St Bonaventure,NR,La Salle,NR,11,8,[0.5789473684210527],12,9,[0.5714285714285714]
400591188,2015-02-01,Dayton,NR,Fordham,NR,17,4,[0.8095238095238095],5,14,[0.2631578947368421]
400599928,2015-02-03,Saint Louis,NR,Saint Joe's,NR,10,12,[0.45454545454545453],9,12,[0.42857142857142855]
400599606,2015-02-04,George Mason,NR,VCU,18,7,14,[0.3333333333333333],18,4,[0.8181818181818182]
400591189,2015-02-04,Fordham,NR,UMass,NR,5,15,[0.25],13,9,[0.5909090909090909]
400591190,2015-02-04,Davidson,NR,St Bonaventure,NR,14,6,[0.7],12,8,[0.6]
400599770,2015-02-05,La Salle,NR,Richmond,NR,13,9,[0.5909090909090909],12,10,[0.5454545454545454]
400591191,2015-02-06,G Washington,NR,Dayton,NR,17,6,[0.7391304347826086],17,5,[0.7727272727272727]
400599950,2015-02-07,St Bonaventure,NR,VCU,18,13,8,[0.6190476190476191],18,5,[0.782608695652174]
400599593,2015-02-07,Fordham,NR,Saint Louis,NR,6,15,[0.2857142857142857],10,13,[0.43478260869565216]
400599607,2015-02-07,Saint Joe's,NR,George Mason,NR,10,12,[0.45454545454545453],7,15,[0.3181818181818182]
400591192,2015-02-07,Davidson,NR,Duquesne,NR,15,6,[0.7142857142857143],7,14,[0.3333333333333333]
400599788,2015-02-08,Richmond,NR,URI,NR,12,11,[0.5217391304347826],16,5,[0.7619047619047619]
400599771,2015-02-08,UMass,NR,La Salle,NR,14,9,[0.6086956521739131],13,10,[0.5652173913043478]
400591193,2015-02-10,Saint Louis,NR,Dayton,NR,10,14,[0.4166666666666667],18,5,[0.782608695652174]
400599772,2015-02-11,VCU,20,La Salle,NR,18,6,[0.75],14,10,[0.5833333333333334]
400591194,2015-02-11,Davidson,NR,George Mason,NR,16,6,[0.7272727272727273],7,16,[0.30434782608695654]
400599594,2015-02-11,Richmond,NR,Fordham,NR,13,11,[0.5416666666666666],6,16,[0.2727272727272727]
400599721,2015-02-11,Duquesne,NR,G Washington,NR,8,14,[0.36363636363636365],17,7,[0.7083333333333334]
400599780,2015-02-11,St Bonaventure,NR,UMass,NR,13,9,[0.5909090909090909],15,9,[0.625]
400599789,2015-02-11,Saint Joe's,NR,URI,NR,11,12,[0.4782608695652174],16,6,[0.7272727272727273]
400591196,2015-02-14,Dayton,NR,St Bonaventure,NR,19,5,[0.7916666666666666],13,10,[0.5652173913043478]
400599722,2015-02-14,G Washington,NR,VCU,20,17,8,[0.68],19,6,[0.76]
400599790,2015-02-14,URI,NR,Saint Louis,NR,17,6,[0.7391304347826086],10,15,[0.4]
400591195,2015-02-14,UMass,NR,Duquesne,NR,16,9,[0.64],8,15,[0.34782608695652173]
400599608,2015-02-14,George Mason,NR,Richmond,NR,8,16,[0.3333333333333333],13,12,[0.52]
400599948,2015-02-17,VCU,25,Saint Louis,NR,20,6,[0.7692307692307693],10,16,[0.38461538461538464]
400591198,2015-02-18,La Salle,NR,Duquesne,NR,15,11,[0.5769230769230769],8,16,[0.3333333333333333]
400591199,2015-02-18,G Washington,NR,Davidson,NR,17,9,[0.6538461538461539],18,6,[0.75]
400599596,2015-02-18,George Mason,NR,Fordham,NR,8,17,[0.32],8,16,[0.3333333333333333]
400599781,2015-02-18,URI,NR,UMass,NR,18,6,[0.75],16,10,[0.6153846153846154]
400591200,2015-02-19,Dayton,NR,Saint Joe's,NR,20,5,[0.8],11,14,[0.44]
400599782,2015-02-21,VCU,25,UMass,NR,21,6,[0.7777777777777778],16,11,[0.5925925925925926]
400591201,2015-02-21,Duquesne,NR,Dayton,NR,9,16,[0.36],20,6,[0.7692307692307693]
400599609,2015-02-21,George Mason,NR,URI,NR,8,18,[0.3076923076923077],19,6,[0.76]
400599723,2015-02-21,Richmond,NR,G Washington,NR,15,12,[0.5555555555555556],17,10,[0.6296296296296297]
400591202,2015-02-21,Davidson,NR,Fordham,NR,19,6,[0.76],8,17,[0.32]
400599929,2015-02-21,Saint Joe's,NR,St Bonaventure,NR,11,15,[0.4230769230769231],14,11,[0.56]
400599773,2015-02-22,Saint Louis,NR,La Salle,NR,11,16,[0.4074074074074074],15,12,[0.5555555555555556]
400599796,2015-02-25,Richmond,NR,VCU,22,16,12,[0.5714285714285714],21,7,[0.75]
400591203,2015-02-25,Dayton,NR,George Mason,NR,21,6,[0.7777777777777778],8,19,[0.2962962962962963]
400591204,2015-02-25,URI,NR,Davidson,NR,19,7,[0.7307692307692307],20,6,[0.7692307692307693]
400591205,2015-02-25,Duquesne,NR,Saint Louis,NR,10,16,[0.38461538461538464],11,17,[0.39285714285714285]
400599597,2015-02-25,Fordham,NR,La Salle,NR,9,17,[0.34615384615384615],15,13,[0.5357142857142857]
400599724,2015-02-25,G Washington,NR,St Bonaventure,NR,18,10,[0.6428571428571429],14,12,[0.5384615384615384]
400599783,2015-02-25,UMass,NR,Saint Joe's,NR,16,12,[0.5714285714285714],12,15,[0.4444444444444444]
400599774,2015-02-28,La Salle,NR,URI,NR,15,14,[0.5172413793103449],20,7,[0.7407407407407407]
400591206,2015-02-28,VCU,22,Dayton,NR,21,8,[0.7241379310344828],22,6,[0.7857142857142857]
400591207,2015-02-28,St Bonaventure,NR,Duquesne,NR,15,12,[0.5555555555555556],10,17,[0.37037037037037035]
400599598,2015-02-28,UMass,NR,Fordham,NR,17,12,[0.5862068965517241],9,18,[0.3333333333333333]
400591208,2015-02-28,Davidson,NR,G Washington,NR,21,6,[0.7777777777777778],18,11,[0.6206896551724138]
400599610,2015-02-28,Saint Louis,NR,George Mason,NR,11,18,[0.3793103448275862],9,19,[0.32142857142857145]
400599797,2015-02-28,Saint Joe's,NR,Richmond,NR,12,16,[0.42857142857142855],17,12,[0.5862068965517241]
400591209,2015-03-03,Dayton,NR,URI,NR,23,6,[0.7931034482758621],20,8,[0.7142857142857143]
400591210,2015-03-04,Fordham,NR,Duquesne,NR,9,19,[0.32142857142857145],11,17,[0.39285714285714285]
400599611,2015-03-04,George Mason,NR,G Washington,NR,9,20,[0.3103448275862069],19,11,[0.6333333333333333]
400599775,2015-03-04,Saint Joe's,NR,La Salle,NR,13,16,[0.4482758620689655],15,15,[0.5]
400599784,2015-03-04,UMass,NR,Richmond,NR,17,13,[0.5666666666666667],18,12,[0.6]
400599949,2015-03-04,Saint Louis,NR,St Bonaventure,NR,11,19,[0.36666666666666664],16,12,[0.5714285714285714]
400591211,2015-03-05,Davidson,NR,VCU,NR,22,6,[0.7857142857142857],21,9,[0.7]
400599791,2015-03-07,URI,NR,Saint Joe's,NR,21,8,[0.7241379310344828],13,17,[0.43333333333333335]
400599725,2015-03-07,G Washington,NR,UMass,NR,20,11,[0.6451612903225806],17,14,[0.5483870967741935]
400591212,2015-03-07,La Salle,NR,Dayton,NR,16,15,[0.5161290322580645],23,7,[0.7666666666666667]
400599599,2015-03-07,St Bonaventure,NR,Fordham,NR,17,12,[0.5862068965517241],9,20,[0.3103448275862069]
400599612,2015-03-07,VCU,NR,George Mason,NR,22,9,[0.7096774193548387],9,21,[0.3]
400591213,2015-03-07,Duquesne,NR,Davidson,NR,11,18,[0.3793103448275862],23,6,[0.7931034482758621]
400599798,2015-03-07,Richmond,NR,Saint Louis,NR,19,12,[0.6129032258064516],11,20,[0.3548387096774194]
400591790,2014-11-14,Arizona,2,Mt St Mary's,NR,1,0,[1.0],0,1,[0.0]
400593187,2014-11-14,Colorado,NR,Drexel,NR,1,0,[1.0],0,1,[0.0]
400587388,2014-11-14,Utah,25,Ball State,NR,1,0,[1.0],0,1,[0.0]
400589701,2014-11-14,Arizona State,NR,Chicago State,NR,1,0,[1.0],0,1,[0.0]
400591060,2014-11-14,Cal,NR,Alcorn State,NR,1,0,[1.0],0,1,[0.0]
400591337,2014-11-14,Oregon State,NR,Rice,NR,1,0,[1.0],0,1,[0.0]
400591339,2014-11-14,UTEP,NR,Washington St,NR,1,0,[1.0],0,1,[0.0]
400593188,2014-11-14,Washington,NR,S Carolina St,NR,1,0,[1.0],0,1,[0.0]
400585871,2014-11-14,UCLA,NR,Montana State,NR,1,0,[1.0],0,1,[0.0]
400589074,2014-11-14,Stanford,NR,Wofford,NR,1,0,[1.0],0,1,[0.0]
400598549,2014-11-14,Oregon,NR,Coppin State,NR,1,0,[1.0],0,1,[0.0]
400585879,2014-11-15,USC,NR,Portland State,NR,0,1,[0.0],1,0,[1.0]
400586869,2014-11-16,Stanford,NR,South Dakota,NR,2,0,[1.0],0,2,[0.0]
400593190,2014-11-16,Arizona,2,CS Northridge,NR,2,0,[1.0],0,2,[0.0]
400588639,2014-11-16,Cal,NR,Kennesaw St,NR,2,0,[1.0],0,2,[0.0]
400589249,2014-11-16,UCLA,NR,Coast Carolina,NR,2,0,[1.0],1,1,[0.5]
400585682,2014-11-17,TCU,NR,Washington St,NR,2,0,[1.0],0,2,[0.0]
400593191,2014-11-17,Arizona State,NR,Bethune-Cookman,NR,2,0,[1.0],1,1,[0.5]
400593192,2014-11-17,Oregon,NR,Detroit,NR,2,0,[1.0],1,1,[0.5]
400593193,2014-11-17,USC,NR,Tenn Tech,NR,1,1,[0.5],1,1,[0.5]
400591558,2014-11-18,San Diego State,16,Utah,25,2,0,[1.0],1,1,[0.5]
400593195,2014-11-18,Oregon State,NR,Corban U,NR,2,0,[1.0], ,,[0.0]
400593196,2014-11-19,Arizona,2,UC Irvine,NR,3,0,[1.0],2,1,[0.6666666666666666]
400587401,2014-11-20,Akron,NR,USC,NR,2,0,[1.0],1,2,[0.3333333333333333]
400587227,2014-11-20,Arizona State,NR,Loyola Mary,NR,3,0,[1.0],1,2,[0.3333333333333333]
400593197,2014-11-20,UCLA,NR,Nicholls State,NR,3,0,[1.0],0,2,[0.0]
400607988,2014-11-21,Drexel,NR,USC,NR,0,4,[0.0],2,2,[0.5]
400587402,2014-11-21,Oregon,NR,Toledo,NR,3,0,[1.0],1,2,[0.3333333333333333]
400591562,2014-11-21,Stanford,NR,UNLV,NR,3,0,[1.0],2,1,[0.6666666666666666]
400607995,2014-11-21,Cal,NR,Texas,10,3,1,[0.75],4,0,[1.0]
400593198,2014-11-21,Utah,25,UC Riverside,NR,2,1,[0.6666666666666666],1,2,[0.3333333333333333]
400585902,2014-11-21,Washington St,NR,Idaho State,NR,1,2,[0.3333333333333333],0,3,[0.0]
400586879,2014-11-21,Oregon State,NR,Oral Roberts,NR,3,0,[1.0],1,2,[0.3333333333333333]
400590732,2014-11-21,Seattle,NR,Washington,NR,1,2,[0.3333333333333333],2,0,[1.0]
400591568,2014-11-22,Wyoming,NR,Colorado,NR,3,0,[1.0],2,1,[0.6666666666666666]
400593200,2014-11-23,UCLA,NR,LBSU,NR,4,0,[1.0],2,3,[0.4]
400585698,2014-11-24,Oklahoma State,NR,Oregon State,NR,5,0,[1.0],3,1,[0.75]
400608449,2014-11-25,Arizona,3,Kansas State,NR,5,0,[1.0],3,2,[0.6]
400591571,2014-11-25,Colorado,NR,Air Force,NR,3,1,[0.75],3,2,[0.6]
400593204,2014-11-25,Stanford,NR,Delaware,NR,4,1,[0.8],0,4,[0.0]
400593205,2014-11-25,USC,NR,CS Fullerton,NR,3,3,[0.5],1,3,[0.25]
400585704,2014-11-26,UCLA,22,Oklahoma,NR,4,1,[0.8],3,1,[0.75]
400590740,2014-11-26,Utah,NR,UT-Rio Grande,NR,3,1,[0.75],3,1,[0.75]
400593206,2014-11-26,Cal,NR,Cal Poly,NR,4,1,[0.8],2,2,[0.5]
400608748,2014-11-26,San Diego State,15,Arizona,3,5,1,[0.8333333333333334],6,0,[1.0]
400591573,2014-11-27,Washington,NR,San Jose State,NR,4,0,[1.0],1,4,[0.2]
400593207,2014-11-27,UCSB,NR,Washington St,NR,2,2,[0.5],1,3,[0.25]
400608986,2014-11-28,Washington St,NR,Rice,NR,2,3,[0.4],1,4,[0.2]
400585920,2014-11-28,Utah,NR,North Dakota,NR,4,1,[0.8],2,3,[0.4]
400608908,2014-11-28,UAB,NR,UCLA,22,2,5,[0.2857142857142857],5,2,[0.7142857142857143]
400608981,2014-11-28,Washington,NR,LBSU,NR,5,0,[1.0],3,4,[0.42857142857142855]
400609017,2014-11-29,Washington St,NR,Missouri State,NR,3,3,[0.5],3,3,[0.5]
400587069,2014-11-29,Arizona State,NR,Colgate,NR,4,2,[0.6666666666666666],1,5,[0.16666666666666666]
400593208,2014-11-29,Utah,NR,Alabama State,NR,5,1,[0.8333333333333334],2,3,[0.4]
400588666,2014-11-30,Colorado,NR,Lipscomb,NR,4,1,[0.8],2,4,[0.3333333333333333]
400588350,2014-11-30,DePaul,NR,Stanford,NR,3,1,[0.75],4,2,[0.6666666666666666]
400591576,2014-11-30,New Mexico,NR,USC,NR,3,3,[0.5],4,3,[0.5714285714285714]
400591577,2014-11-30,Fresno State,NR,Cal,NR,1,6,[0.14285714285714285],5,1,[0.8333333333333334]
400585927,2014-11-30,Oregon,NR,Portland State,NR,4,2,[0.6666666666666666],4,1,[0.8]
400609073,2014-11-30,Washington,NR,UTEP,NR,6,0,[1.0],4,1,[0.8]
400589285,2014-12-02,Arizona,3,Gardner-Webb,NR,7,0,[1.0],3,4,[0.42857142857142855]
400591579,2014-12-03,Arizona State,NR,UNLV,NR,5,2,[0.7142857142857143],4,2,[0.6666666666666666]
400585936,2014-12-03,Washington St,NR,Idaho,NR,3,4,[0.42857142857142855],3,3,[0.5]
400585939,2014-12-03,Cal,NR,Montana,NR,6,1,[0.8571428571428571],2,4,[0.3333333333333333]
400587246,2014-12-03,USC,NR,Loyola Mary,NR,5,3,[0.625],3,4,[0.42857142857142855]
400587247,2014-12-03,Colorado,NR,San Francisco,NR,5,1,[0.8333333333333334],4,3,[0.5714285714285714]
400593209,2014-12-03,Oregon,NR,Concordia (OR),NR,5,2,[0.7142857142857143], ,,[0.0]
400586341,2014-12-03,Utah,25,Wichita State,8,6,1,[0.8571428571428571],4,1,[0.8]
400593210,2014-12-03,UCLA,NR,CS Fullerton,NR,6,2,[0.75],3,5,[0.375]
400598817,2014-12-03,Oregon State,NR,Miss Valley St,NR,4,2,[0.6666666666666666],1,7,[0.125]
400591385,2014-12-06,Washington St,NR,UTSA,NR,4,4,[0.5],3,4,[0.42857142857142855]
400587249,2014-12-06,Arizona,3,Gonzaga,9,8,0,[1.0],7,1,[0.875]
400587250,2014-12-06,Portland,NR,Oregon State,NR,6,2,[0.75],5,2,[0.7142857142857143]
400591586,2014-12-07,Nevada,NR,Cal,NR,2,6,[0.25],7,1,[0.875]
400591588,2014-12-07,USC,NR,Utah State,NR,6,3,[0.6666666666666666],3,4,[0.42857142857142855]
400587254,2014-12-07,UCLA,NR,San Diego,NR,7,2,[0.7777777777777778],4,5,[0.4444444444444444]
400591589,2014-12-07,Washington,NR,San Diego State,13,7,0,[1.0],6,2,[0.75]
400593215,2014-12-09,Arizona,3,Utah Valley,NR,9,0,[1.0],3,5,[0.375]
400587255,2014-12-10,BYU,NR,Utah,13,7,3,[0.7],7,1,[0.875]
400591592,2014-12-10,Colorado,NR,Colorado State,NR,5,3,[0.625],9,0,[1.0]
400587256,2014-12-10,Gonzaga,9,Washington St,NR,8,1,[0.8888888888888888],4,5,[0.4444444444444444]
400591594,2014-12-10,Cal,NR,Wyoming,NR,8,1,[0.8888888888888888],8,2,[0.8]
400593216,2014-12-10,UCLA,NR,UC Riverside,NR,8,2,[0.8],5,4,[0.5555555555555556]
400593217,2014-12-13,Arizona State,NR,Pepperdine,NR,6,3,[0.6666666666666666],5,2,[0.7142857142857143]
400585737,2014-12-13,Kansas,10,Utah,13,8,1,[0.8888888888888888],7,2,[0.7777777777777778]
400585960,2014-12-13,Colorado,NR,N Colorado,NR,6,3,[0.6666666666666666],4,4,[0.5]
400586925,2014-12-13,Stanford,NR,Denver,NR,5,2,[0.7142857142857143],4,5,[0.4444444444444444]
400591316,2014-12-13,Cal,NR,Princeton,NR,9,1,[0.9],3,8,[0.2727272727272727]
400593221,2014-12-13,UCLA,NR,Gonzaga,9,8,3,[0.7272727272727273],9,1,[0.9]
400593220,2014-12-13,Santa Clara,NR,Washington St,NR,5,4,[0.5555555555555556],4,6,[0.4]
400587100,2014-12-13,USC,NR,Army,NR,6,4,[0.6],7,2,[0.7777777777777778]
400585965,2014-12-14,Washington,17,E Washington,NR,8,0,[1.0],8,2,[0.8]
400593223,2014-12-15,Oregon State,NR,Grambling St,NR,7,2,[0.7777777777777778],2,6,[0.25]
400593224,2014-12-16,Arizona,3,Oakland,NR,11,0,[1.0],4,7,[0.36363636363636365]
400588374,2014-12-16,Marquette,NR,Arizona State,NR,5,4,[0.5555555555555556],6,4,[0.6]
400587264,2014-12-17,Stanford,NR,Loyola Mary,NR,6,2,[0.75],3,6,[0.3333333333333333]
400593226,2014-12-17,Washington,16,Grambling St,NR,9,0,[1.0],2,7,[0.2222222222222222]
400593225,2014-12-17,Oregon,NR,CS Northridge,NR,7,3,[0.7],3,8,[0.2727272727272727]
400588375,2014-12-18,Oregon State,NR,DePaul,NR,8,2,[0.8],6,4,[0.6]
400585977,2014-12-19,Cal,NR,E Washington,NR,10,1,[0.9090909090909091],8,4,[0.6666666666666666]
400591405,2014-12-19,UTEP,NR,Arizona,3,6,4,[0.6],12,0,[1.0]
400593227,2014-12-20,Oregon,NR,Delaware State,NR,8,3,[0.7272727272727273],5,7,[0.4166666666666667]
400585754,2014-12-20,Washington,16,Oklahoma,15,10,0,[1.0],7,3,[0.7]
400587106,2014-12-20,Arizona State,NR,Lehigh,NR,6,5,[0.5454545454545454],5,5,[0.5]
400587270,2014-12-20,BYU,NR,Stanford,NR,9,3,[0.75],6,3,[0.6666666666666666]
400591604,2014-12-20,UNLV,NR,Utah,14,7,3,[0.7],8,2,[0.8]
400586197,2014-12-21,Quinnipiac,NR,Oregon State,NR,5,5,[0.5],8,3,[0.7272727272727273]
400588384,2014-12-22,Colorado,NR,DePaul,NR,7,3,[0.7],6,5,[0.5454545454545454]
400593230,2014-12-22,Oregon,NR,UCSB,NR,9,3,[0.75],5,6,[0.45454545454545453]
400593231,2014-12-22,Washington,13,Tulane,NR,11,0,[1.0],9,2,[0.8181818181818182]
400593232,2014-12-23,Arizona State,NR,Detroit,NR,7,5,[0.5833333333333334],6,7,[0.46153846153846156]
400585765,2014-12-23,Texas,9,Stanford,NR,10,2,[0.8333333333333334],7,3,[0.7]
400586939,2014-12-23,Utah,14,South Dakota St,NR,9,2,[0.8181818181818182],9,4,[0.6923076923076923]
400591608,2014-12-23,UNLV,NR,Arizona,3,8,3,[0.7272727272727273],12,1,[0.9230769230769231]
400750234,2014-12-25,Hawaii,NR,Colorado,NR,10,4,[0.7142857142857143],7,5,[0.5833333333333334]
400591294,2014-12-28,Arizona State,NR,Harvard,NR,8,5,[0.6153846153846154],7,3,[0.7]
400593233,2014-12-28,Washington St,NR,UC Davis,NR,6,6,[0.5],9,2,[0.8181818181818182]
400593234,2014-12-28,Washington,13,Stony Brook,NR,11,1,[0.9166666666666666],8,6,[0.5714285714285714]
400590775,2014-12-28,Cal,NR,CSU Bakersfield,NR,10,3,[0.7692307692307693],3,10,[0.23076923076923078]
400593236,2014-12-29,Stanford,NR,AR-Pine Bluff,NR,8,3,[0.7272727272727273],3,11,[0.21428571428571427]
400593237,2014-12-29,Oregon,NR,UC Irvine,NR,10,3,[0.7692307692307693],6,6,[0.5]
400593239,2014-12-30,Utah,10,Carroll (MT),NR,10,2,[0.8333333333333334], ,,[0.0]
400593238,2014-12-30,Oregon State,NR,UCSB,NR,9,3,[0.75],5,7,[0.4166666666666667]
400593240,2014-12-30,USC,NR,UVM,NR,8,4,[0.6666666666666666],5,7,[0.4166666666666667]
400593241,2015-01-02,Stanford,NR,Washington St,NR,9,3,[0.75],6,7,[0.46153846153846156]
400593242,2015-01-02,Cal,NR,Washington,21,11,3,[0.7857142857142857],11,2,[0.8461538461538461]
400593243,2015-01-02,Colorado,NR,UCLA,NR,8,5,[0.6153846153846154],8,6,[0.5714285714285714]
400593244,2015-01-02,Utah,10,USC,NR,11,2,[0.8461538461538461],8,5,[0.6153846153846154]
